timestamp,measurement_session,location_id,location_name_bg,latitude,longitude,temperature_c,nitrate_no3_mg_l,phosphate_po4_mg_l,turbidity_ntu,chlorophyll_a_ug_l
2025-08-11T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.33,0.296,0.044,3.72,9.91
2025-08-11T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.83,0.395,0.052,3.25,11.09
2025-08-11T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.88,0.38,0.039,4.31,10.43
2025-08-11T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,25.03,0.282,0.032,3.39,8.09
2025-08-11T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.22,0.31,0.033,2.98,6.97
2025-08-12T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.89,0.315,0.017,4.24,8.97
2025-08-12T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.2,0.328,0.023,3.99,8.96
2025-08-12T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.03,0.397,0.03,4.0,8.44
2025-08-12T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,27.15,0.388,0.027,2.45,7.39
2025-08-12T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,25.07,0.369,0.032,3.72,9.99
2025-08-12T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.38,0.368,0.048,3.58,9.64
2025-08-13T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.92,0.332,0.036,3.87,9.8
2025-08-13T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.75,0.315,0.031,3.65,9.31
2025-08-13T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.39,0.348,0.034,4.4,9.52
2025-08-13T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.76,0.353,0.032,4.32,9.61
2025-08-13T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.83,0.365,0.032,5.12,10.8
2025-08-13T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.02,0.373,0.032,4.79,11.85
2025-08-14T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.11,0.296,0.042,4.22,8.92
2025-08-14T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.47,0.303,0.042,3.84,9.11
2025-08-14T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.91,0.388,0.028,4.69,10.22
2025-08-14T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.39,0.39,0.038,4.92,11.09
2025-08-14T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.77,0.323,0.035,5.33,11.04
2025-08-14T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.28,0.322,0.033,5.19,11.11
2025-08-15T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.55,0.348,0.043,3.15,9.94
2025-08-15T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.27,0.358,0.044,3.07,10.43
2025-08-15T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.04,0.388,0.043,3.38,8.73
2025-08-15T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.96,0.377,0.043,4.36,8.55
2025-08-15T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,25.05,0.318,0.037,4.46,8.78
2025-08-15T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.53,0.311,0.033,3.62,8.7
2025-08-16T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.86,0.376,0.058,3.22,7.2
2025-08-16T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.02,0.387,0.048,3.02,9.12
2025-08-16T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.7,0.465,0.039,4.11,7.79
2025-08-16T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.43,0.451,0.051,3.76,8.55
2025-08-16T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.7,0.394,0.051,3.67,8.07
2025-08-16T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.58,0.409,0.052,3.36,8.97
2025-08-17T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.09,0.475,0.068,4.66,8.81
2025-08-17T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.35,0.468,0.067,4.4,8.87
2025-08-17T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.4,0.611,0.088,5.49,11.64
2025-08-17T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.94,0.597,0.093,5.84,10.91
2025-08-17T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.94,0.497,0.051,4.46,10.67
2025-08-17T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.22,0.485,0.054,4.48,8.76
2025-08-18T08:00,morning,sarafovo,Сарафово,42.5695,27.521,25.5,0.659,0.1,6.63,8.38
2025-08-18T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.2,0.674,0.096,6.82,9.28
2025-08-18T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.17,0.844,0.124,7.21,8.45
2025-08-18T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.22,0.84,0.12,7.8,8.12
2025-08-18T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.68,0.623,0.095,6.18,10.03
2025-08-18T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.67,0.632,0.097,6.1,10.08
2025-08-19T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.96,0.771,0.119,7.52,12.27
2025-08-19T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.35,0.763,0.119,7.0,12.83
2025-08-19T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.22,0.839,0.124,7.97,13.26
2025-08-19T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.36,0.835,0.112,7.29,13.32
2025-08-19T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.92,0.787,0.122,7.74,11.21
2025-08-19T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.28,0.772,0.124,7.96,10.38
2025-08-20T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.65,0.651,0.082,7.12,16.56
2025-08-20T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.26,0.625,0.093,7.17,15.41
2025-08-20T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.55,0.576,0.076,6.87,19.3
2025-08-20T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.5,0.598,0.082,6.63,19.47
2025-08-20T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.75,0.696,0.095,7.81,14.06
2025-08-20T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.45,0.679,0.097,7.88,14.71
2025-08-21T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.64,0.342,0.035,6.36,20.24
2025-08-21T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.51,0.323,0.046,6.81,21.1
2025-08-21T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.86,0.255,0.034,6.22,25.65
2025-08-21T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.51,0.302,0.032,6.3,26.33
2025-08-21T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.12,0.385,0.055,6.14,23.36
2025-08-21T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.77,0.391,0.058,6.08,23.21
2025-08-22T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.83,0.219,0.011,6.85,25.42
2025-08-22T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.3,0.205,0.009,6.48,26.05
2025-08-22T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.83,0.196,0.021,6.27,28.3
2025-08-22T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.58,0.206,0.016,6.95,28.3
2025-08-22T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.57,0.176,0.018,6.26,27.52
2025-08-22T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.67,0.179,0.024,5.66,26.18
2025-08-23T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.39,0.169,0.009,5.76,23.21
2025-08-23T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.2,0.174,0.006,5.2,23.14
2025-08-23T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.3,0.227,0.017,6.02,24.75
2025-08-23T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.55,0.193,0.018,5.27,23.63
2025-08-23T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.03,0.186,0.014,6.35,27.45
2025-08-23T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.37,0.21,0.009,6.22,27.19
2025-08-24T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.77,0.261,0.023,4.51,17.87
2025-08-24T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.52,0.235,0.022,4.66,18.35
2025-08-24T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.19,0.294,0.033,5.5,15.3
2025-08-24T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.69,0.278,0.04,4.79,14.8
2025-08-24T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.34,0.219,0.014,6.04,21.41
2025-08-24T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.29,0.247,0.017,5.6,20.83
2025-08-25T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.14,0.279,0.035,4.48,13.65
2025-08-25T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.47,0.296,0.037,4.79,12.09
2025-08-25T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.4,0.318,0.04,3.64,11.66
2025-08-25T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.73,0.362,0.025,3.81,11.56
2025-08-25T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.73,0.283,0.036,4.86,12.87
2025-08-25T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.97,0.285,0.04,4.77,12.16
2025-08-26T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.35,0.27,0.036,3.04,9.0
2025-08-26T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.21,0.248,0.037,1.99,8.44
2025-08-26T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.25,0.36,0.04,4.33,8.84
2025-08-26T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.45,0.361,0.041,4.07,9.83
2025-08-26T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.38,0.308,0.034,3.83,12.09
2025-08-26T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.15,0.341,0.036,4.5,11.72
2025-08-27T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.2,0.313,0.029,3.06,9.92
2025-08-27T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.35,0.327,0.036,3.75,10.11
2025-08-27T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.75,0.35,0.045,3.99,10.36
2025-08-27T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.63,0.39,0.041,4.12,9.96
2025-08-27T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.98,0.367,0.044,4.21,9.43
2025-08-27T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.94,0.341,0.04,3.85,9.31
2025-08-28T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.28,0.272,0.033,3.97,8.48
2025-08-28T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.72,0.262,0.037,3.33,8.74
2025-08-28T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.98,0.386,0.039,4.26,8.78
2025-08-28T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,26.09,0.381,0.042,4.43,8.37
2025-08-28T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.34,0.362,0.033,4.45,9.25
2025-08-28T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.51,0.336,0.029,4.67,10.41
2025-08-29T08:00,morning,sarafovo,Сарафово,42.5695,27.521,24.07,0.33,0.035,2.48,7.17
2025-08-29T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.32,0.335,0.025,2.52,11.02
2025-08-29T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.9,0.364,0.044,3.78,7.97
2025-08-29T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.93,0.377,0.038,2.97,8.55
2025-08-29T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.1,0.346,0.04,4.07,7.12
2025-08-29T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.64,0.33,0.04,3.29,7.6
2025-08-30T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.56,0.324,0.04,3.61,7.76
2025-08-30T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,25.2,0.327,0.046,3.93,7.12
2025-08-30T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.97,0.385,0.033,3.51,8.69
2025-08-30T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.03,0.393,0.038,2.98,9.88
2025-08-30T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.55,0.393,0.029,4.04,8.88
2025-08-30T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,26.25,0.37,0.031,4.03,8.02
2025-08-31T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.78,0.325,0.032,3.77,7.57
2025-08-31T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,26.38,0.342,0.028,3.8,7.51
2025-08-31T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.28,0.378,0.032,4.47,9.32
2025-08-31T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.08,0.348,0.04,4.38,9.33
2025-08-31T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.63,0.31,0.028,3.52,8.4
2025-08-31T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.92,0.32,0.029,3.15,8.43
2025-09-01T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.2,0.367,0.037,3.38,6.6
2025-09-01T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.98,0.363,0.033,3.79,8.26
2025-09-01T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.51,0.401,0.044,3.63,8.9
2025-09-01T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,25.68,0.377,0.048,4.47,8.69
2025-09-01T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.8,0.356,0.039,3.06,10.7
2025-09-01T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.46,0.349,0.034,3.18,9.85
2025-09-02T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.71,0.334,0.047,4.02,9.43
2025-09-02T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.64,0.323,0.043,4.15,8.68
2025-09-02T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.33,0.374,0.034,3.86,8.45
2025-09-02T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.46,0.394,0.038,4.73,7.96
2025-09-02T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,24.17,0.325,0.043,4.16,10.21
2025-09-02T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,23.94,0.338,0.043,4.29,8.23
2025-09-03T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.04,0.33,0.035,3.67,11.61
2025-09-03T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.1,0.351,0.043,3.53,11.04
2025-09-03T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.3,0.389,0.055,3.98,8.6
2025-09-03T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.94,0.409,0.047,3.37,9.82
2025-09-03T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.78,0.349,0.037,3.97,8.4
2025-09-03T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,25.85,0.362,0.032,4.35,8.18
2025-09-04T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.61,0.344,0.034,4.77,7.99
2025-09-04T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.89,0.378,0.035,4.28,7.32
2025-09-04T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.29,0.438,0.055,3.64,8.78
2025-09-04T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.76,0.423,0.062,4.1,8.48
2025-09-04T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.28,0.353,0.045,4.25,9.77
2025-09-04T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.21,0.355,0.042,3.76,9.44
2025-09-05T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.2,0.486,0.053,5.04,8.61
2025-09-05T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.29,0.508,0.054,4.17,8.73
2025-09-05T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.41,0.586,0.08,5.22,8.57
2025-09-05T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.53,0.636,0.079,5.1,8.43
2025-09-05T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.5,0.455,0.064,4.88,8.14
2025-09-05T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.23,0.458,0.065,4.95,7.75
2025-09-06T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.94,0.621,0.091,4.99,8.31
2025-09-06T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.07,0.622,0.092,5.09,9.32
2025-09-06T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.24,0.737,0.106,6.69,7.92
2025-09-06T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.62,0.751,0.115,6.81,7.75
2025-09-06T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.45,0.604,0.072,5.94,7.5
2025-09-06T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.56,0.593,0.071,5.86,8.59
2025-09-07T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.9,0.712,0.09,6.59,8.15
2025-09-07T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,23.32,0.713,0.092,6.14,8.6
2025-09-07T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.91,0.757,0.105,6.01,11.13
2025-09-07T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.35,0.736,0.107,6.58,12.08
2025-09-07T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.95,0.72,0.108,7.01,8.7
2025-09-07T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.53,0.739,0.106,6.69,7.69
2025-09-08T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.2,0.636,0.086,7.72,11.42
2025-09-08T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.89,0.649,0.081,7.42,11.0
2025-09-08T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.94,0.647,0.08,6.93,14.35
2025-09-08T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.37,0.65,0.071,6.99,13.99
2025-09-08T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.28,0.649,0.089,5.65,11.5
2025-09-08T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.74,0.644,0.092,6.37,10.96
2025-09-09T08:00,morning,sarafovo,Сарафово,42.5695,27.521,23.15,0.478,0.06,5.84,12.64
2025-09-09T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.31,0.422,0.06,5.32,12.95
2025-09-09T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.06,0.438,0.066,5.9,16.58
2025-09-09T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.96,0.462,0.056,5.79,16.85
2025-09-09T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.58,0.503,0.07,6.03,13.61
2025-09-09T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.54,0.505,0.064,5.57,13.14
2025-09-10T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.34,0.342,0.049,4.3,13.97
2025-09-10T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,23.93,0.346,0.053,4.45,13.75
2025-09-10T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.51,0.397,0.045,4.39,14.72
2025-09-10T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.9,0.393,0.041,3.85,15.72
2025-09-10T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.31,0.376,0.042,3.87,13.01
2025-09-10T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.2,0.385,0.05,4.97,12.63
2025-09-11T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.31,0.36,0.031,3.82,11.87
2025-09-11T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,23.03,0.377,0.03,3.98,13.02
2025-09-11T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.96,0.4,0.03,4.6,11.13
2025-09-11T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.74,0.355,0.035,4.98,12.04
2025-09-11T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.12,0.365,0.049,3.37,11.11
2025-09-11T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,24.16,0.366,0.051,2.66,12.23
2025-09-12T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.21,0.296,0.041,3.64,11.46
2025-09-12T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,23.33,0.31,0.034,4.01,10.27
2025-09-12T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.52,0.38,0.045,3.19,7.83
2025-09-12T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.16,0.41,0.042,2.95,6.79
2025-09-12T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,22.03,0.344,0.042,4.54,10.85
2025-09-12T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,23.4,0.336,0.035,4.23,11.38
2025-09-13T08:00,morning,sarafovo,Сарафово,42.5695,27.521,21.88,0.337,0.038,2.99,10.7
2025-09-13T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,24.06,0.326,0.031,3.01,9.93
2025-09-13T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.37,0.389,0.048,2.9,9.26
2025-09-13T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,24.42,0.39,0.046,2.84,9.07
2025-09-13T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,23.07,0.393,0.04,4.35,7.17
2025-09-13T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,23.87,0.388,0.041,4.09,8.47
2025-09-14T08:00,morning,sarafovo,Сарафово,42.5695,27.521,21.38,0.331,0.042,3.11,8.44
2025-09-14T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,23.61,0.34,0.044,3.4,7.09
2025-09-14T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.32,0.412,0.041,3.47,6.16
2025-09-14T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.91,0.408,0.041,2.95,4.41
2025-09-14T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,21.78,0.36,0.038,3.37,8.43
2025-09-14T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,23.98,0.334,0.042,3.51,8.4
2025-09-15T08:00,morning,sarafovo,Сарафово,42.5695,27.521,22.59,0.409,0.038,4.02,6.96
2025-09-15T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,22.41,0.414,0.035,3.92,8.06
2025-09-15T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,21.47,0.371,0.05,3.64,7.85
2025-09-15T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,22.99,0.369,0.044,3.91,7.37
2025-09-15T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,21.93,0.363,0.045,3.2,7.52
2025-09-15T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,22.38,0.361,0.047,2.86,8.16
2025-09-16T08:00,morning,sarafovo,Сарафово,42.5695,27.521,21.37,0.366,0.035,4.81,9.9
2025-09-16T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,22.77,0.372,0.042,4.53,9.63
2025-09-16T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,21.91,0.355,0.046,4.21,7.44
2025-09-16T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.42,0.339,0.045,4.18,7.19
2025-09-16T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,20.65,0.369,0.049,3.71,8.26
2025-09-16T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,22.97,0.346,0.047,3.74,9.47
2025-09-17T08:00,morning,sarafovo,Сарафово,42.5695,27.521,21.23,0.352,0.042,4.05,7.69
2025-09-17T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,23.19,0.369,0.037,3.83,8.35
2025-09-17T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,21.08,0.394,0.047,4.22,5.4
2025-09-17T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.1,0.404,0.041,4.11,4.22
2025-09-17T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,21.64,0.332,0.046,2.86,6.99
2025-09-17T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,22.33,0.355,0.049,2.77,8.17
2025-09-18T08:00,morning,sarafovo,Сарафово,42.5695,27.521,21.44,0.39,0.044,3.14,6.37
2025-09-18T16:00,afternoon,sarafovo,Сарафово,42.5695,27.521,22.3,0.383,0.036,3.03,6.33
2025-09-18T08:00,morning,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,21.76,0.338,0.052,3.18,7.93
2025-09-18T16:00,afternoon,central_beach_burgas,Централен плаж Бургас,42.4924,27.4848,23.27,0.357,0.049,3.51,7.22
2025-09-18T08:00,morning,kraimorie,Крайморие,42.4428,27.4686,20.59,0.374,0.042,3.25,8.56
2025-09-18T16:00,afternoon,kraimorie,Крайморие,42.4428,27.4686,22.87,0.346,0.044,3.66,7.58
2025-09-19T08:00,morning,sarafovo,Сарафово,42.5695,27.521,21.09,0.36,0.039,2.57,6.67
